"I","L","S","% Full accident coverage","% Partial1 accident coverage","% Partial2 accident coverage","% Partial3 accident coverage","% Null accident coverage","BLS ambulances","ALS ambulances","NA"
500,30,150,11.8892248587304,3.08004649390379,43.4293747438992,9.15255479445698,32.4487991090097,35,35,20
500,30,200,11.3617171793144,2.94436073412643,44.2327326532603,8.35394434444014,33.1072450888587,35,35,20
900,30,10,12.5586006297492,1.53847867005762,42.1410103702857,5.50753568567518,38.2543746442323,35,35,20
900,30,50,13.8928250518144,2.6554771793604,39.1404909027594,4.91709840159527,39.3941084644705,35,35,20
900,30,100,12.5913338516602,2.42232954881501,39.3351065413621,5.45099306956286,40.2002369885998,35,35,20
900,30,150,12.5774909129666,1.89047348184338,39.1426934032494,5.46260459947898,40.9267376024616,35,35,20
900,30,200,11.9922584820272,1.03303770259109,34.7291094675871,7.21247573650176,45.0331186112929,35,35,20
1500,30,10,13.9136380574886,0.178571428571429,36.584948935333,0.930748217171355,48.3920933614356,35,35,20
1500,30,50,15.2029679640097,1.83989733551269,33.8423329054511,3.18103294334218,45.9337688516843,35,35,20
1500,30,100,14.0348147598269,1.74710444100828,34.0195937616019,3.53048373060132,46.6680033069615,35,35,20
1500,30,150,13.2689524668681,1.68830937492874,33.4125189050129,3.20660127107389,48.4236179821164,35,35,20
1500,30,200,14.6843231997813,0.683731663597021,31.0246506454057,5.0190131750507,48.5882813161653,35,35,20
